Vessel.Name,Scheduled.Departure,Status,Trip,Trip.Duration,Day,Month,Day.of.Month,Year,Full.Date,Delay.Indicator
Queen of Surrey,8:25 AM,On Time,Langdale to Horseshoe Bay,40,Sunday,December,25,2016,25-Dec-16,0
Queen of Surrey,10:25 AM,On Time,Langdale to Horseshoe Bay,40,Sunday,December,25,2016,25-Dec-16,0
Queen of Surrey,12:35 PM,On Time,Langdale to Horseshoe Bay,40,Sunday,December,25,2016,25-Dec-16,0
Queen of Surrey,2:45 PM,On Time,Langdale to Horseshoe Bay,40,Sunday,December,25,2016,25-Dec-16,0
Queen of Surrey,4:50 PM,On Time,Langdale to Horseshoe Bay,40,Sunday,December,25,2016,25-Dec-16,0
Queen of Surrey,6:50 PM,On Time,Langdale to Horseshoe Bay,40,Sunday,December,25,2016,25-Dec-16,0
Queen of Surrey,8:45 PM,On Time,Langdale to Horseshoe Bay,40,Sunday,December,25,2016,25-Dec-16,0
Spirit of British Columbia,7:00 AM,On Time,Tsawwassen to Swartz Bay,95,Monday,December,26,2016,26-Dec-16,0
Coastal Renaissance,8:00 AM,On Time,Tsawwassen to Swartz Bay,95,Monday,December,26,2016,26-Dec-16,0
Spirit of Vancouver Island,9:00 AM,On Time,Tsawwassen to Swartz Bay,95,Monday,December,26,2016,26-Dec-16,0
Coastal Celebration,10:00 AM,On Time,Tsawwassen to Swartz Bay,95,Monday,December,26,2016,26-Dec-16,0
Spirit of British Columbia,11:00 AM,On Time,Tsawwassen to Swartz Bay,95,Monday,December,26,2016,26-Dec-16,0
Coastal Renaissance,12:00 PM,On Time,Tsawwassen to Swartz Bay,95,Monday,December,26,2016,26-Dec-16,0
Spirit of Vancouver Island,1:00 PM,On Time,Tsawwassen to Swartz Bay,95,Monday,December,26,2016,26-Dec-16,0
Coastal Celebration,2:00 PM,On Time,Tsawwassen to Swartz Bay,95,Monday,December,26,2016,26-Dec-16,0
Spirit of British Columbia,3:00 PM,On Time,Tsawwassen to Swartz Bay,95,Monday,December,26,2016,26-Dec-16,0
Coastal Renaissance,4:00 PM,On Time,Tsawwassen to Swartz Bay,95,Monday,December,26,2016,26-Dec-16,0
Spirit of Vancouver Island,5:00 PM,On Time,Tsawwassen to Swartz Bay,95,Monday,December,26,2016,26-Dec-16,0
Coastal Celebration,6:00 PM,On Time,Tsawwassen to Swartz Bay,95,Monday,December,26,2016,26-Dec-16,0
Spirit of British Columbia,7:00 PM,On Time,Tsawwassen to Swartz Bay,95,Monday,December,26,2016,26-Dec-16,0
Spirit of Vancouver Island,9:00 PM,Delays due to extreme weather,Tsawwassen to Swartz Bay,95,Monday,December,26,2016,26-Dec-16,1
Queen of Nanaimo,10:10 AM,Traffic delays,Tsawwassen to Southern Gulf Islands,NA,Monday,December,26,2016,26-Dec-16,1
Queen of Nanaimo,7:20 PM,Delays due to extreme weather,Tsawwassen to Southern Gulf Islands,NA,Monday,December,26,2016,26-Dec-16,1
Queen of New Westminster,5:15 AM,On Time,Tsawwassen to Duke Point,120,Monday,December,26,2016,26-Dec-16,0
Coastal Inspiration,7:45 AM,On Time,Tsawwassen to Duke Point,120,Monday,December,26,2016,26-Dec-16,0
Queen of New Westminster,10:15 AM,On Time,Tsawwassen to Duke Point,120,Monday,December,26,2016,26-Dec-16,0
Coastal Inspiration,12:45 PM,On Time,Tsawwassen to Duke Point,120,Monday,December,26,2016,26-Dec-16,0
Queen of New Westminster,3:15 PM,On Time,Tsawwassen to Duke Point,120,Monday,December,26,2016,26-Dec-16,0
Coastal Inspiration,5:45 PM,Delays due to extreme weather,Tsawwassen to Duke Point,120,Monday,December,26,2016,26-Dec-16,1
Queen of New Westminster,8:15 PM,Cancelled,Tsawwassen to Duke Point,120,Monday,December,26,2016,26-Dec-16,1
Coastal Inspiration,10:45 PM,Unknown,Tsawwassen to Duke Point,120,Monday,December,26,2016,26-Dec-16,1
Skeena Queen,7:00 AM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Monday,December,26,2016,26-Dec-16,0
Skeena Queen,9:00 AM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Monday,December,26,2016,26-Dec-16,0
Skeena Queen,11:00 AM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Monday,December,26,2016,26-Dec-16,0
Skeena Queen,1:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Monday,December,26,2016,26-Dec-16,0
Skeena Queen,3:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Monday,December,26,2016,26-Dec-16,0
Skeena Queen,5:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Monday,December,26,2016,26-Dec-16,0
Skeena Queen,7:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Monday,December,26,2016,26-Dec-16,0
Skeena Queen,9:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Monday,December,26,2016,26-Dec-16,0
Mayne Queen,5:10 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Monday,December,26,2016,26-Dec-16,0
Queen of Cumberland,5:20 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Monday,December,26,2016,26-Dec-16,0
Queen of Cumberland,8:30 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Monday,December,26,2016,26-Dec-16,0
Mayne Queen,9:10 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Monday,December,26,2016,26-Dec-16,0
Queen of Cumberland,10:25 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Monday,December,26,2016,26-Dec-16,0
Queen of Cumberland,2:15 PM,Operational delay,Swartz Bay to Southern Gulf Islands,NA,Monday,December,26,2016,26-Dec-16,1
Mayne Queen,2:50 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Monday,December,26,2016,26-Dec-16,0
Queen of Cumberland,4:15 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Monday,December,26,2016,26-Dec-16,0
Queen of Cumberland,6:30 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Monday,December,26,2016,26-Dec-16,0
Mayne Queen,7:40 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Monday,December,26,2016,26-Dec-16,0
Spirit of Vancouver Island,7:00 AM,On Time,Swartz Bay to Tsawwassen,95,Monday,December,26,2016,26-Dec-16,0
Coastal Celebration,8:00 AM,On Time,Swartz Bay to Tsawwassen,95,Monday,December,26,2016,26-Dec-16,0
Spirit of British Columbia,9:00 AM,On Time,Swartz Bay to Tsawwassen,95,Monday,December,26,2016,26-Dec-16,0
Coastal Renaissance,10:00 AM,On Time,Swartz Bay to Tsawwassen,95,Monday,December,26,2016,26-Dec-16,0
Spirit of Vancouver Island,11:00 AM,On Time,Swartz Bay to Tsawwassen,95,Monday,December,26,2016,26-Dec-16,0
Coastal Celebration,12:00 PM,On Time,Swartz Bay to Tsawwassen,95,Monday,December,26,2016,26-Dec-16,0
Spirit of British Columbia,1:00 PM,On Time,Swartz Bay to Tsawwassen,95,Monday,December,26,2016,26-Dec-16,0
Coastal Renaissance,2:00 PM,On Time,Swartz Bay to Tsawwassen,95,Monday,December,26,2016,26-Dec-16,0
Spirit of Vancouver Island,3:00 PM,Traffic delays,Swartz Bay to Tsawwassen,95,Monday,December,26,2016,26-Dec-16,1
Coastal Celebration,4:00 PM,On Time,Swartz Bay to Tsawwassen,95,Monday,December,26,2016,26-Dec-16,0
Spirit of British Columbia,5:00 PM,On Time,Swartz Bay to Tsawwassen,95,Monday,December,26,2016,26-Dec-16,0
Coastal Renaissance,6:00 PM,On Time,Swartz Bay to Tsawwassen,95,Monday,December,26,2016,26-Dec-16,0
Spirit of Vancouver Island,7:00 PM,On Time,Swartz Bay to Tsawwassen,95,Monday,December,26,2016,26-Dec-16,0
Spirit of British Columbia,9:00 PM,Operational delay,Swartz Bay to Tsawwassen,95,Monday,December,26,2016,26-Dec-16,1
Coastal Inspiration,5:15 AM,On Time,Duke Point to Tsawwassen,120,Monday,December,26,2016,26-Dec-16,0
Queen of New Westminster,7:45 AM,On Time,Duke Point to Tsawwassen,120,Monday,December,26,2016,26-Dec-16,0
Coastal Inspiration,10:15 AM,On Time,Duke Point to Tsawwassen,120,Monday,December,26,2016,26-Dec-16,0
Queen of New Westminster,12:45 PM,On Time,Duke Point to Tsawwassen,120,Monday,December,26,2016,26-Dec-16,0
Coastal Inspiration,3:15 PM,On Time,Duke Point to Tsawwassen,120,Monday,December,26,2016,26-Dec-16,0
Queen of New Westminster,5:45 PM,Delays due to extreme weather,Duke Point to Tsawwassen,120,Monday,December,26,2016,26-Dec-16,1
Coastal Inspiration,8:15 PM,Delays due to extreme weather,Duke Point to Tsawwassen,120,Monday,December,26,2016,26-Dec-16,1
Queen of New Westminster,10:45 PM,Cancelled,Duke Point to Tsawwassen,120,Monday,December,26,2016,26-Dec-16,1
Queen of Coquitlam,6:20 AM,On Time,Departure Bay to Horseshoe Bay,100,Monday,December,26,2016,26-Dec-16,0
Queen of Oak Bay,8:30 AM,On Time,Departure Bay to Horseshoe Bay,100,Monday,December,26,2016,26-Dec-16,0
Queen of Cowichan,9:50 AM,On Time,Departure Bay to Horseshoe Bay,100,Monday,December,26,2016,26-Dec-16,0
Queen of Coquitlam,10:40 AM,On Time,Departure Bay to Horseshoe Bay,100,Monday,December,26,2016,26-Dec-16,0
Queen of Oak Bay,12:50 PM,Traffic delays,Departure Bay to Horseshoe Bay,100,Monday,December,26,2016,26-Dec-16,1
Queen of Cowichan,2:10 PM,Traffic delays,Departure Bay to Horseshoe Bay,100,Monday,December,26,2016,26-Dec-16,1
Queen of Coquitlam,3:10 PM,On Time,Departure Bay to Horseshoe Bay,100,Monday,December,26,2016,26-Dec-16,0
Queen of Oak Bay,5:20 PM,Traffic delays,Departure Bay to Horseshoe Bay,100,Monday,December,26,2016,26-Dec-16,1
Queen of Coquitlam,7:30 PM,Cancelled,Departure Bay to Horseshoe Bay,100,Monday,December,26,2016,26-Dec-16,1
Queen of Oak Bay,9:30 PM,Cancelled,Departure Bay to Horseshoe Bay,100,Monday,December,26,2016,26-Dec-16,1
Queen of Capilano,6:00 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,0
Queen of Capilano,7:00 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,0
Queen of Capilano,8:00 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,0
Queen of Capilano,9:05 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,0
Queen of Capilano,10:05 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,0
Queen of Capilano,11:05 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,0
Queen of Capilano,12:10 PM,Operational delay,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,1
Queen of Capilano,2:35 PM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,0
Queen of Capilano,3:45 PM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,0
Queen of Capilano,4:45 PM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,0
Queen of Capilano,5:50 PM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,0
Queen of Capilano,6:50 PM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,0
Queen of Capilano,7:50 PM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,0
Queen of Capilano,8:40 PM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,0
Queen of Capilano,9:40 PM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Monday,December,26,2016,26-Dec-16,0
Queen of Oak Bay,6:20 AM,On Time,Horseshoe Bay to Departure Bay,100,Monday,December,26,2016,26-Dec-16,0
Queen of Coquitlam,8:30 AM,On Time,Horseshoe Bay to Departure Bay,100,Monday,December,26,2016,26-Dec-16,0
Queen of Oak Bay,10:40 AM,On Time,Horseshoe Bay to Departure Bay,100,Monday,December,26,2016,26-Dec-16,0
Queen of Cowichan,12:00 PM,Traffic delays,Horseshoe Bay to Departure Bay,100,Monday,December,26,2016,26-Dec-16,1
Queen of Coquitlam,12:50 PM,On Time,Horseshoe Bay to Departure Bay,100,Monday,December,26,2016,26-Dec-16,0
Queen of Oak Bay,3:10 PM,Traffic delays,Horseshoe Bay to Departure Bay,100,Monday,December,26,2016,26-Dec-16,1
Queen of Cowichan,4:20 PM,Traffic delays,Horseshoe Bay to Departure Bay,100,Monday,December,26,2016,26-Dec-16,1
Queen of Coquitlam,5:20 PM,On Time,Horseshoe Bay to Departure Bay,100,Monday,December,26,2016,26-Dec-16,0
Queen of Oak Bay,7:30 PM,Cancelled,Horseshoe Bay to Departure Bay,100,Monday,December,26,2016,26-Dec-16,1
Queen of Coquitlam,9:30 PM,Cancelled,Horseshoe Bay to Departure Bay,100,Monday,December,26,2016,26-Dec-16,1
Queen of Surrey,7:20 AM,On Time,Horseshoe Bay to Langdale,40,Monday,December,26,2016,26-Dec-16,0
Queen of Surrey,9:25 AM,On Time,Horseshoe Bay to Langdale,40,Monday,December,26,2016,26-Dec-16,0
Queen of Surrey,11:30 AM,Traffic delays,Horseshoe Bay to Langdale,40,Monday,December,26,2016,26-Dec-16,1
Queen of Surrey,1:35 PM,Traffic delays,Horseshoe Bay to Langdale,40,Monday,December,26,2016,26-Dec-16,1
Queen of Surrey,3:50 PM,Traffic delays,Horseshoe Bay to Langdale,40,Monday,December,26,2016,26-Dec-16,1
Queen of Surrey,5:50 PM,Mechanical difficulties with vessel,Horseshoe Bay to Langdale,40,Monday,December,26,2016,26-Dec-16,1
Queen of Surrey,7:50 PM,Cancelled,Horseshoe Bay to Langdale,40,Monday,December,26,2016,26-Dec-16,1
Queen of Surrey,9:45 PM,On Time,Horseshoe Bay to Langdale,40,Monday,December,26,2016,26-Dec-16,0
Queen of Surrey,6:20 AM,On Time,Langdale to Horseshoe Bay,40,Monday,December,26,2016,26-Dec-16,0
Queen of Surrey,8:25 AM,On Time,Langdale to Horseshoe Bay,40,Monday,December,26,2016,26-Dec-16,0
Queen of Surrey,10:25 AM,Traffic delays,Langdale to Horseshoe Bay,40,Monday,December,26,2016,26-Dec-16,1
Queen of Surrey,12:35 PM,Traffic delays,Langdale to Horseshoe Bay,40,Monday,December,26,2016,26-Dec-16,1
Queen of Surrey,2:45 PM,Traffic delays,Langdale to Horseshoe Bay,40,Monday,December,26,2016,26-Dec-16,1
Queen of Surrey,4:50 PM,Traffic delays,Langdale to Horseshoe Bay,40,Monday,December,26,2016,26-Dec-16,1
Queen of Surrey,6:50 PM,Cancelled,Langdale to Horseshoe Bay,40,Monday,December,26,2016,26-Dec-16,1
Queen of Surrey,8:45 PM,On Time,Langdale to Horseshoe Bay,40,Monday,December,26,2016,26-Dec-16,0
Spirit of British Columbia,7:00 AM,On Time,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,0
Coastal Renaissance,8:00 AM,On Time,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,0
Spirit of Vancouver Island,9:00 AM,On Time,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,0
Coastal Celebration,10:00 AM,On Time,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,0
Spirit of British Columbia,11:00 AM,On Time,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,0
Coastal Renaissance,12:00 PM,On Time,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,0
Spirit of Vancouver Island,1:00 PM,On Time,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,0
Coastal Celebration,2:00 PM,On Time,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,0
Spirit of British Columbia,3:00 PM,On Time,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,0
Coastal Renaissance,4:00 PM,On Time,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,0
Spirit of Vancouver Island,5:00 PM,Traffic delays,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,1
Coastal Celebration,6:00 PM,On Time,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,0
Spirit of British Columbia,7:00 PM,Traffic delays,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,1
Coastal Renaissance,8:00 PM,Mechanical difficulties with vessel,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,1
Spirit of Vancouver Island,9:00 PM,On Time,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,0
Coastal Celebration,10:00 PM,On Time,Tsawwassen to Swartz Bay,95,Tuesday,December,27,2016,27-Dec-16,0
Queen of Nanaimo,10:10 AM,Traffic delays,Tsawwassen to Southern Gulf Islands,NA,Tuesday,December,27,2016,27-Dec-16,1
Queen of Nanaimo,7:20 PM,On Time,Tsawwassen to Southern Gulf Islands,NA,Tuesday,December,27,2016,27-Dec-16,0
Queen of New Westminster,5:15 AM,On Time,Tsawwassen to Duke Point,120,Tuesday,December,27,2016,27-Dec-16,0
Coastal Inspiration,7:45 AM,On Time,Tsawwassen to Duke Point,120,Tuesday,December,27,2016,27-Dec-16,0
Queen of New Westminster,10:15 AM,On Time,Tsawwassen to Duke Point,120,Tuesday,December,27,2016,27-Dec-16,0
Coastal Inspiration,12:45 PM,Traffic delays,Tsawwassen to Duke Point,120,Tuesday,December,27,2016,27-Dec-16,1
Queen of New Westminster,3:15 PM,On Time,Tsawwassen to Duke Point,120,Tuesday,December,27,2016,27-Dec-16,0
Coastal Inspiration,5:45 PM,On Time,Tsawwassen to Duke Point,120,Tuesday,December,27,2016,27-Dec-16,0
Queen of New Westminster,8:15 PM,On Time,Tsawwassen to Duke Point,120,Tuesday,December,27,2016,27-Dec-16,0
Coastal Inspiration,10:45 PM,On Time,Tsawwassen to Duke Point,120,Tuesday,December,27,2016,27-Dec-16,0
Skeena Queen,7:00 AM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Tuesday,December,27,2016,27-Dec-16,0
Skeena Queen,9:00 AM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Tuesday,December,27,2016,27-Dec-16,0
Skeena Queen,11:00 AM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Tuesday,December,27,2016,27-Dec-16,0
Skeena Queen,1:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Tuesday,December,27,2016,27-Dec-16,0
Skeena Queen,3:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Tuesday,December,27,2016,27-Dec-16,0
Skeena Queen,5:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Tuesday,December,27,2016,27-Dec-16,0
Skeena Queen,7:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Tuesday,December,27,2016,27-Dec-16,0
Skeena Queen,9:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Tuesday,December,27,2016,27-Dec-16,0
Mayne Queen,5:10 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Tuesday,December,27,2016,27-Dec-16,0
Queen of Cumberland,5:20 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Tuesday,December,27,2016,27-Dec-16,0
Queen of Cumberland,8:30 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Tuesday,December,27,2016,27-Dec-16,0
Mayne Queen,9:10 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Tuesday,December,27,2016,27-Dec-16,0
Queen of Cumberland,10:25 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Tuesday,December,27,2016,27-Dec-16,0
Queen of Cumberland,2:15 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Tuesday,December,27,2016,27-Dec-16,0
Mayne Queen,2:50 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Tuesday,December,27,2016,27-Dec-16,0
Queen of Cumberland,4:15 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Tuesday,December,27,2016,27-Dec-16,0
Queen of Cumberland,6:30 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Tuesday,December,27,2016,27-Dec-16,0
Mayne Queen,7:40 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Tuesday,December,27,2016,27-Dec-16,0
Spirit of Vancouver Island,7:00 AM,On Time,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,0
Coastal Celebration,8:00 AM,On Time,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,0
Spirit of British Columbia,9:00 AM,On Time,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,0
Coastal Renaissance,10:00 AM,On Time,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,0
Spirit of Vancouver Island,11:00 AM,On Time,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,0
Coastal Celebration,12:00 PM,On Time,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,0
Spirit of British Columbia,1:00 PM,On Time,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,0
Coastal Renaissance,2:00 PM,On Time,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,0
Spirit of Vancouver Island,3:00 PM,Traffic delays,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,1
Coastal Celebration,4:00 PM,On Time,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,0
Spirit of British Columbia,5:00 PM,Traffic delays,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,1
Coastal Renaissance,6:00 PM,Mechanical difficulties with vessel,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,1
Spirit of Vancouver Island,7:00 PM,On Time,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,0
Coastal Celebration,8:00 PM,On Time,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,0
Spirit of British Columbia,9:00 PM,Traffic delays,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,1
Coastal Renaissance,10:00 PM,On Time,Swartz Bay to Tsawwassen,95,Tuesday,December,27,2016,27-Dec-16,0
Coastal Inspiration,5:15 AM,On Time,Duke Point to Tsawwassen,120,Tuesday,December,27,2016,27-Dec-16,0
Queen of New Westminster,7:45 AM,On Time,Duke Point to Tsawwassen,120,Tuesday,December,27,2016,27-Dec-16,0
Coastal Inspiration,10:15 AM,On Time,Duke Point to Tsawwassen,120,Tuesday,December,27,2016,27-Dec-16,0
Queen of New Westminster,12:45 PM,On Time,Duke Point to Tsawwassen,120,Tuesday,December,27,2016,27-Dec-16,0
Coastal Inspiration,3:15 PM,Traffic delays,Duke Point to Tsawwassen,120,Tuesday,December,27,2016,27-Dec-16,1
Queen of New Westminster,5:45 PM,On Time,Duke Point to Tsawwassen,120,Tuesday,December,27,2016,27-Dec-16,0
Coastal Inspiration,8:15 PM,On Time,Duke Point to Tsawwassen,120,Tuesday,December,27,2016,27-Dec-16,0
Queen of New Westminster,10:45 PM,On Time,Duke Point to Tsawwassen,120,Tuesday,December,27,2016,27-Dec-16,0
Queen of Coquitlam,6:20 AM,On Time,Departure Bay to Horseshoe Bay,100,Tuesday,December,27,2016,27-Dec-16,0
Queen of Oak Bay,8:30 AM,On Time,Departure Bay to Horseshoe Bay,100,Tuesday,December,27,2016,27-Dec-16,0
Queen of Cowichan,9:50 AM,On Time,Departure Bay to Horseshoe Bay,100,Tuesday,December,27,2016,27-Dec-16,0
Queen of Coquitlam,10:40 AM,On Time,Departure Bay to Horseshoe Bay,100,Tuesday,December,27,2016,27-Dec-16,0
Queen of Oak Bay,12:50 PM,On Time,Departure Bay to Horseshoe Bay,100,Tuesday,December,27,2016,27-Dec-16,0
Queen of Cowichan,2:10 PM,Traffic delays,Departure Bay to Horseshoe Bay,100,Tuesday,December,27,2016,27-Dec-16,1
